Id,ImportTS,Date,Open,High,Low,Close,Adjusted_close,Volume
e99e5323a170658e0ae850fedb3fdfcf,2023-06-20T17:53:35.966705,2022-06-20,2063.45,2139.85,2062.1,2135.25,2135.25,5845204
94ccd1a688ea2975407ebac2b17ac794,2023-06-20T17:53:35.966705,2022-06-21,2147.1,2192.05,2138.65,2174.7,2174.7,3407154
166711d871576d036e3a807c092d6f4c,2023-06-20T17:53:35.966705,2022-06-22,2160,2185.85,2151.1,2159.25,2159.25,2951514
91c46d5e828043ff0af2593eab0ad8bf,2023-06-20T17:53:35.966705,2022-06-23,2156.35,2179.95,2135,2164.2,2164.2,2709259
a2840289606a5611bfa057972be01008,2023-06-20T17:53:35.966705,2022-06-24,2160.1,2201,2158.05,2189,2189,3076421
507806f82c2ecee191bd57d3696c8db3,2023-06-20T17:53:35.966705,2022-06-27,2219,2221,2188.8,2194.45,2194.45,2781655
702481838d34f78df01d910b4a7e2209,2023-06-20T17:53:35.966705,2022-06-28,2177,2197,2159,2180.85,2180.85,2995821
b0293d39ea265c7cd28f6f3c96f25d3a,2023-06-20T17:53:35.966705,2022-06-29,2168,2189.95,2164.1,2177.15,2177.15,2137621
22f340cdfda64de40150617d36504681,2023-06-20T17:53:35.966705,2022-06-30,2156.05,2194,2152.1,2170.85,2170.85,3052310
306cf033164089db28e73b580139cf49,2023-06-20T17:53:35.966705,2022-07-01,2155,2224.05,2133.1,2210.55,2210.55,2776869
c1e131bde5ce44f971fa98cbcbc57b05,2023-06-20T17:53:35.966705,2022-07-04,2195.15,2220.55,2178.2,2216.85,2216.85,1713059
917443cb4e08071b36f90a125589609c,2023-06-20T17:53:35.966705,2022-07-05,2241,2245.5,2191.4,2202.9,2202.9,3289675
4534dad92ff7cb26e3ae1cbdbf2a8ece,2023-06-20T17:53:35.966705,2022-07-06,2186,2234,2186,2229.5,2229.5,3415023
9cfe10caa08e4d07a90ba9b1878328ed,2023-06-20T17:53:35.966705,2022-07-07,2241.6,2249.45,2228.6,2245.55,2245.55,2907549
885979ff24ab0e11d8b300cbb81b25ca,2023-06-20T17:53:35.966705,2022-07-08,2260,2262.4,2224.9,2239.75,2239.75,4484309
607d6c10972e56b8519f55eb302ca64f,2023-06-20T17:53:35.966705,2022-07-11,2233.25,2260,2228.25,2249.5,2249.5,2115442
51a3e471f75ad18107b66e5513d2a072,2023-06-20T17:53:35.966705,2022-07-12,2230,2243,2218,2226.9,2226.9,1699784
de1413ef9845840fcb9a776cec56682b,2023-06-20T17:53:35.966705,2022-07-13,2235,2239.6,2160.55,2165.05,2165.05,3364164
771737b497f486644fe152c17039d087,2023-06-20T17:53:35.966705,2022-07-14,2177.85,2194.9,2160,2167.4,2167.4,2740215
d043cb29bb50c72ea906a8c183261b4f,2023-06-20T17:53:35.966705,2022-07-15,2172.5,2218.95,2171.25,2216.1,2216.1,2486731
5f0724a630687466ab2246e592b6e1ce,2023-06-20T17:53:35.966705,2022-07-18,2212,2223.35,2188,2204.3,2204.3,2747346
6a10b63db44ecb0570b2cc7c5b644267,2023-06-20T17:53:35.966705,2022-07-19,2192,2223,2191.25,2217.7,2217.7,2586991
268c700c8c71469d2ba9c8ff6808160c,2023-06-20T17:53:35.966705,2022-07-20,2243,2252.7,2224,2231.4,2231.4,2511265
5853acecafeed03c8c0318f9176e7399,2023-06-20T17:53:35.966705,2022-07-21,2230,2250.4,2225,2242.4,2242.4,2316951
2b1b422368916be9e0ba5eef4365f9ae,2023-06-20T17:53:35.966705,2022-07-22,2260,2302.05,2250.6,2295.95,2295.95,3059414
043f0e92c825c0b9a793256640a3aac5,2023-06-20T17:53:35.966705,2022-07-25,2286,2320,2275.6,2308.65,2308.65,1931624
035a32187c56b5dfa7bf882ab0c5054f,2023-06-20T17:53:35.966705,2022-07-26,2307.75,2309.95,2286,2292.5,2292.5,1606301
8400e4a3387d0853d2fd1f5fb65f2ceb,2023-06-20T17:53:35.966705,2022-07-27,2286.25,2316.8,2282.55,2313.35,2313.35,1103714
e2286ce030579ff871b2d57050030a75,2023-06-20T17:53:35.966705,2022-07-28,2323.1,2345.6,2319,2337.55,2337.55,1780021
bad443b668c63cd6cb71d9e098705de9,2023-06-20T17:53:35.966705,2022-07-29,2356,2392.7,2340.4,2377.8,2377.8,5268895
89441e9b819a128bfc117ee951ecba9d,2023-06-20T17:53:35.966705,2022-08-01,2397,2397,2362.05,2383.75,2383.75,2297226
3c385b013d6612f337549c4426223f12,2023-06-20T17:53:35.966705,2022-08-02,2371.3,2380,2330.25,2353.3,2353.3,2830058
afc1ae52caaf0f130f3d6bf864d3d5d2,2023-06-20T17:53:35.966705,2022-08-03,2353.3,2374,2325,2368.4,2368.4,2738937
d7acbc457c869e5139e7c257533833d5,2023-06-20T17:53:35.966705,2022-08-04,2379.85,2386.25,2330,2361.75,2361.75,1807757
f75ce50b6e976c76b7f9498d6101eaaa,2023-06-20T17:53:35.966705,2022-08-05,2362,2363.95,2336.1,2355.2,2355.2,1802793
36ca5ba4626e2534c58609cacc1f55fa,2023-06-20T17:53:35.966705,2022-08-08,2360,2402,2342.15,2393.7,2393.7,2191019
3d59930d3b08831bc612edc276ae5582,2023-06-20T17:53:35.966705,2022-08-10,2404.45,2406.85,2370.85,2398.3,2398.3,2345758
24191ca2819238f7f8905f0f03cfedc3,2023-06-20T17:53:35.966705,2022-08-11,2421,2463.5,2416,2454.85,2454.85,3970325
0475d5dc900a96fdd89b4a50bde7808f,2023-06-20T17:53:35.966705,2022-08-12,2448,2469.95,2438.6,2456.4,2456.4,2502119
2d291fe58469f00b1abb6536ad9b5502,2023-06-20T17:53:35.966705,2022-08-16,2470,2490,2466.55,2484.15,2484.15,2294546
6c29a8128f0a75d37ea4ead4e8986458,2023-06-20T17:53:35.966705,2022-08-17,2486,2498,2444.05,2491.6,2491.6,1636890
bd2d65b1f442ad5fdbe52dcadef1d12f,2023-06-20T17:53:35.966705,2022-08-18,2480,2507.95,2480,2497.95,2497.95,2219069
c642776a2341c3ca35a3a35588fdbc86,2023-06-20T17:53:35.966705,2022-08-19,2492.55,2500,2459.6,2468.05,2468.05,2411051
c5dd539bb5cb094d4e3b8b04cea7c079,2023-06-20T17:53:35.966705,2022-08-22,2456.55,2460.95,2419.25,2423.2,2423.2,1712483
0b4f72ad87193a0e8c6ada6fa8f2c71f,2023-06-20T17:53:35.966705,2022-08-23,2403,2440.95,2396.85,2420.75,2420.75,1639606
483fc898e4d089cbd1cfb11cfbabb04d,2023-06-20T17:53:35.966705,2022-08-24,2400,2443,2400,2438.5,2438.5,2194348
fed5c0478905bae3bc83f83ea40a581a,2023-06-20T17:53:35.966705,2022-08-25,2450,2468.4,2410.35,2419.75,2419.75,1276129
556e06814417f3f1acb4d900a8ba18ab,2023-06-20T17:53:35.966705,2022-08-26,2435,2445,2390.5,2396.7,2396.7,2461738
3ccf22c0cf7303c0557a19210d407fb8,2023-06-20T17:53:35.966705,2022-08-29,2354,2379,2340,2366,2366,2202446
c4abbb2897c4bfe6264305d3a6f0bf6f,2023-06-20T17:53:35.966705,2022-08-30,2377.85,2452.15,2375,2446.4,2446.4,3085257
a10a23d4608642c4640db21c502d5baf,2023-06-20T17:53:35.966705,2022-09-01,2409.25,2436.7,2393.7,2404.2,2404.2,3005743
bb9d205b52f03d84a8fef55df600978c,2023-06-20T17:53:35.966705,2022-09-02,2405,2449.8,2381,2444.35,2444.35,3661775
ab0db8a3ed9e66d397ffe15a15184cd7,2023-06-20T17:53:35.966705,2022-09-05,2454.9,2464.5,2439.5,2456.25,2456.25,1772185
b471630a6a62e7dccdec9b6d7cf7acd5,2023-06-20T17:53:35.966705,2022-09-06,2461,2472.65,2442.1,2448.5,2448.5,2551663
f5ef35d8441d51e1e02990305802cb52,2023-06-20T17:53:35.966705,2022-09-07,2422,2441.8,2416,2427.8,2427.8,1176941
5b9419f734d206f1ae2c95721405f867,2023-06-20T17:53:35.966705,2022-09-08,2445.15,2454,2428,2449.65,2449.65,1936503
1083933f4ff4b14f60917bc523b28638,2023-06-20T17:53:35.966705,2022-09-09,2465,2468.45,2425.9,2431.5,2431.5,3243775
1441137eb36ff9984e0a42541c4f8124,2023-06-20T17:53:35.966705,2022-09-12,2430,2436.85,2414.1,2419,2419,3178742
176ebd59bb69b1443cba91e2be983ef3,2023-06-20T17:53:35.966705,2022-09-13,2434.95,2457,2429.5,2451.5,2451.5,2197258
d09547e5cf3ab3723f7abb14020f21c4,2023-06-20T17:53:35.966705,2022-09-14,2398,2478.4,2398,2453.35,2453.35,3924096
244475d6dbdc98769ef7dd2cfc41dda7,2023-06-20T17:53:35.966705,2022-09-15,2465.65,2479.9,2437,2459.4,2459.4,3028030
b445c9e205ca4863adea8c0859470dc0,2023-06-20T17:53:35.966705,2022-09-16,2433.25,2444.55,2393.4,2404.1,2404.1,6397528
c8fce428bdf6910415382bad1a1c9c7e,2023-06-20T17:53:35.966705,2022-09-19,2409,2449.8,2392.75,2441.4,2441.4,2990194
69a9db1d638ceb7a1579b99f6634e948,2023-06-20T17:53:35.966705,2022-09-20,2462.1,2493.95,2452,2486.25,2486.25,3195080
31df29ca42f9e049ef673f2f7a4661b0,2023-06-20T17:53:35.966705,2022-09-21,2470,2486.4,2440,2459.85,2459.85,1864812
79dd188533ca6e6809dcf5a16409d5ff,2023-06-20T17:53:35.966705,2022-09-22,2430,2440.2,2408.55,2416.65,2416.65,3577005
4057e78d3fc7e35b6cbcfa944a2fca88,2023-06-20T17:53:35.966705,2022-09-23,2389.25,2400.9,2340.9,2353.25,2353.25,4075380
a80af1f99f8bb7c72529d899164c8539,2023-06-20T17:53:35.966705,2022-09-26,2320.9,2341.6,2305,2309.65,2309.65,2679719
29466ebda4a56fccbca4be44e9eda875,2023-06-20T17:53:35.966705,2022-09-27,2311,2323.9,2281,2289.15,2289.15,3437158
221d297ceb22afdf1e42cd177c5b83d1,2023-06-20T17:53:35.966705,2022-09-28,2272,2278.1,2237.25,2244.05,2244.05,2809685
aae7efedcdb57d21d6a36642f7f9bca5,2023-06-20T17:53:35.966705,2022-09-29,2260.5,2273.45,2231,2237.5,2237.5,2787261
6b05cc4e980db4d004cbedadd92ab217,2023-06-20T17:53:35.966705,2022-09-30,2223.25,2317.85,2202.7,2287.75,2287.75,4652604
76230fc5bd1daedf02d57dbdc7542ae3,2023-06-20T17:53:35.966705,2022-10-03,2278,2289,2258.05,2283.05,2283.05,2499307
4c0b90bc52a67897caa12be7c2612e8b,2023-06-20T17:53:35.966705,2022-10-04,2328.7,2353.9,2315.25,2349.45,2349.45,2356681
c0b6b036e35e13684f8508fdeebabc3f,2023-06-20T17:53:35.966705,2022-10-06,2350,2358.8,2310,2316.1,2316.1,3642541
a4a2066c0e13dbc85cc8c571a1bd548c,2023-06-20T17:53:35.966705,2022-10-07,2302,2333.5,2301,2326.9,2326.9,1942133
21236b2c119addea3cf0709bf337fe55,2023-06-20T17:53:35.966705,2022-10-10,2295,2316.4,2264.55,2298.5,2298.5,1774667
5f5eb1e4394032f2c35cb22d9a237f10,2023-06-20T17:53:35.966705,2022-10-11,2283.25,2305.1,2267.5,2271.25,2271.25,2703737
c85b0d661bf00c87f3d29e8138ac72c4,2023-06-20T17:53:35.966705,2022-10-12,2275.2,2309.45,2271,2301.75,2301.75,2115703
a1d75c40e2f41e8548a02e695566ed5f,2023-06-20T17:53:35.966705,2022-10-13,2279,2295.85,2271,2283.25,2283.25,3528425
955b83389d8a8b3104473f54512c7ac8,2023-06-20T17:53:35.966705,2022-10-14,2305,2359,2305,2343.5,2343.5,3867131
51bad93d9702701916c7eea33bc6ba93,2023-06-20T17:53:35.966705,2022-10-17,2332,2367,2322.5,2349.25,2349.25,3513903
ea95cd80e8cd7f7971ac1b0436b99385,2023-06-20T17:53:35.966705,2022-10-18,2355.5,2366.7,2322.05,2331.65,2331.65,5434016
101c5187b7bfb6629579b41a98eb71da,2023-06-20T17:53:35.966705,2022-10-19,2376.6,2415.95,2368.6,2381.8,2381.8,4465058
de860d2be8e25827eb6448276cd54613,2023-06-20T17:53:35.966705,2022-10-20,2351.6,2374.9,2347.1,2369.2,2369.2,2393612
2bee526da86a6f3db6a40fae9ecb58c8,2023-06-20T17:53:35.966705,2022-10-21,2378.8,2378.8,2342,2349.9,2349.9,3242255
9a88b4f09e7b7299e488f085ad9aec65,2023-06-20T17:53:35.966705,2022-10-24,2387.35,2400,2387.35,2393,2393,327385
72bf8fff7dcedadf08ec95f36a6a0a3d,2023-06-20T17:53:35.966705,2022-10-25,2385.1,2401,2352.75,2356.7,2356.7,3731718
b64993e6eeacd88a2beaa749f77bf00c,2023-06-20T17:53:35.966705,2022-10-27,2394,2404.3,2363,2383.3,2383.3,3857960
80fa992cee36ab69a97f206975aa82ee,2023-06-20T17:53:35.966705,2022-10-28,2383.7,2420.25,2379.3,2400.45,2400.45,3234497
3b42771b7ee3d0c541782dc50bba8eae,2023-06-20T17:53:35.966705,2022-10-31,2418,2475,2412.55,2469.8,2469.8,3168194
2baf0a5edde6f8c7f346638d1ddf8daa,2023-06-20T17:53:35.966705,2022-11-01,2480,2518,2474.95,2506.2,2506.2,2913438
857ea5a3482fe4765a0a6e52c0bb0b08,2023-06-20T17:53:35.966705,2022-11-02,2498.15,2523.2,2493.45,2508,2508,2438809
6e7cf55eb03a6ffb79dcc6683f072013,2023-06-20T17:53:35.966705,2022-11-03,2478.6,2514,2476.75,2489.4,2489.4,2582845
dea17e6489463ae3c854ec232b1746bd,2023-06-20T17:53:35.966705,2022-11-04,2480,2512,2469.2,2486.65,2486.65,1887494
325875a75004a6359b87407be115ec79,2023-06-20T17:53:35.966705,2022-11-07,2500,2510,2471,2507.4,2507.4,2656747
4158e8ef2c090f02fc5338a345d2ce94,2023-06-20T17:53:35.966705,2022-11-09,2496.1,2514.2,2495.45,2503.5,2503.5,2907326
d8b65240de005364119650121e82855b,2023-06-20T17:53:35.966705,2022-11-10,2480.2,2508.4,2467.8,2504.1,2504.1,2403520
