Id,ImportTS,Date,Open,High,Low,Close,Adjusted_close,Volume
ab012502a9cf5b7df5a6c91ba9602a5f,2023-06-20T17:54:02.366570,2022-06-20,2055,2085.55,2047.15,2060.4,2060.4,446187
85ce076a0e73b711d4f4555927c8aba6,2023-06-20T17:54:02.366570,2022-06-21,2067,2090.05,2058.05,2086.25,2086.25,290807
82e8bd57f1c23acaa1a7e552088f0bc0,2023-06-20T17:54:02.366570,2022-06-22,2085,2085.9,2053.95,2062.3,2062.3,403380
e56088185fe1dcf2785175aa5173f063,2023-06-20T17:54:02.366570,2022-06-23,2062.1,2097.85,2062.1,2090.4,2090.4,149241
e42d6477b27bb675fdbc115c0106b039,2023-06-20T17:54:02.366570,2022-06-24,2100,2116.2,2090.65,2098.2,2098.2,236889
00ff86e57a4e6879882e991aafca49cd,2023-06-20T17:54:02.366570,2022-06-27,2114.95,2128.2,2103,2115.85,2115.85,235386
0f6d1bf70b9f7f40f951b44a7eef4a03,2023-06-20T17:54:02.366570,2022-06-28,2111.15,2134.2,2102.8,2128,2128,137952
35919c412ccacf0d6726688666e1dcc6,2023-06-20T17:54:02.366570,2022-06-29,2118,2160,2118,2155.25,2155.25,548808
5be467a4d3d77868309d5fa3ed0cd271,2023-06-20T17:54:02.366570,2022-06-30,2151.95,2156,2118,2121.95,2121.95,307330
667f6197b397ea5f4d2468536ab44241,2023-06-20T17:54:02.366570,2022-07-01,2122.95,2174,2122.95,2167.1,2167.1,284645
b267e70f22b485d536aaa631dfe58ca6,2023-06-20T17:54:02.366570,2022-07-04,2170.9,2186.9,2154.1,2164.6,2164.6,169527
602c1f393a080457c71058e18ce0d46a,2023-06-20T17:54:02.366570,2022-07-05,2156,2178.8,2144.05,2148.05,2148.05,163386
5ca13a8e06af54d1e11f5cfc98ece7b2,2023-06-20T17:54:02.366570,2022-07-06,2148.05,2179.9,2148,2174.35,2174.35,123949
1c453802cb33d45302c886246c136a3e,2023-06-20T17:54:02.366570,2022-07-07,2188,2188,2157.3,2168.35,2168.35,89864
d50672a2740224d32a8a4bc13f4e6ead,2023-06-20T17:54:02.366570,2022-07-08,2175,2201.1,2159.85,2169.35,2169.35,240521
d3a33b637f34ad524fd9187f45e768c6,2023-06-20T17:54:02.366570,2022-07-11,2164.4,2191.8,2136.9,2184.3,2184.3,282881
03be3412291fdeb554f0de49eb8f1723,2023-06-20T17:54:02.366570,2022-07-12,2181,2182.6,2156,2167.25,2167.25,261604
7928309b308a5b1b5f8bc5f22ae01ba9,2023-06-20T17:54:02.366570,2022-07-13,2177,2186.9,2164,2173.55,2173.55,218371
500637c5d35ac32aa3a129fd92fd2ef4,2023-06-20T17:54:02.366570,2022-07-14,2178,2191.15,2148,2160.3,2160.3,245807
b973edb1a3b74a8af76010b2498218c4,2023-06-20T17:54:02.366570,2022-07-15,2132.05,2159,2111,2140.35,2140.35,1004798
53d671296b560998e3cfb845f0b51ffb,2023-06-20T17:54:02.366570,2022-07-18,2160.95,2179.9,2152,2174,2174,296459
f9ca5145ec9bee6d3262f4d2973b4f2f,2023-06-20T17:54:02.366570,2022-07-19,2170,2184.9,2100.35,2168.8,2168.8,202603
4d3c208df4a9f59cdf7a203e18aa7ce0,2023-06-20T17:54:02.366570,2022-07-20,2175,2179.6,2149.6,2158.9,2158.9,252406
9af269ced98309086cafba4f45000e84,2023-06-20T17:54:02.366570,2022-07-21,2159,2179.9,2155.5,2174.55,2174.55,408365
3e0fdd880bbe4829353dc0627fd38046,2023-06-20T17:54:02.366570,2022-07-22,2175,2200.4,2160,2191.95,2191.95,594869
260053409c4d626afc1f8d44b4ad82e4,2023-06-20T17:54:02.366570,2022-07-25,2198.9,2213,2176.9,2204.45,2204.45,379605
ff97ca821989a475da11dee8612be80d,2023-06-20T17:54:02.366570,2022-07-26,2200,2209.95,2171.55,2179.7,2179.7,232655
e9ac3eba4ad7f6bd38720263a1782d53,2023-06-20T17:54:02.366570,2022-07-27,2180,2197.65,2162,2190.25,2190.25,348755
b3bbd5c96d310ca8eab5911785fb80d8,2023-06-20T17:54:02.366570,2022-07-28,2204.9,2204.9,2176.5,2180.75,2180.75,249369
bc413e9479195e01241d9491a975e3b9,2023-06-20T17:54:02.366570,2022-07-29,2195,2238.9,2188,2227.4,2227.4,418157
a1c769234b1996bb1a8d6ba985d22050,2023-06-20T17:54:02.366570,2022-08-01,2232,2234,2208.8,2226.55,2226.55,286221
b33725e711098467f856de60ac91ec50,2023-06-20T17:54:02.366570,2022-08-02,2235.4,2262.6,2215,2227.65,2227.65,563363
513ef704d392704f7dac0ebfa89ebc05,2023-06-20T17:54:02.366570,2022-08-03,2233.95,2241.55,2204.2,2236.4,2236.4,288612
ac3554acb3e90cc3aa72d3cbe9cf1fcb,2023-06-20T17:54:02.366570,2022-08-04,2250,2250,2194.85,2222.3,2222.3,437800
cb076a466f7d884483cb2095d63aa97b,2023-06-20T17:54:02.366570,2022-08-05,2230.15,2259,2218.6,2254.8,2254.8,291021
fb38321272bd36167a085dd578109ca0,2023-06-20T17:54:02.366570,2022-08-08,2260,2271,2220.3,2224.6,2224.6,323076
86ceaceb839a6e17c2a370f685515080,2023-06-20T17:54:02.366570,2022-08-10,2224.55,2234.8,2214.5,2227,2227,200902
38e8d2b7cfe1df9a5f4bb74be3937277,2023-06-20T17:54:02.366570,2022-08-11,2240,2242.6,2221.45,2228.9,2228.9,158170
9753a6148d738b9167d26704b5e2b171,2023-06-20T17:54:02.366570,2022-08-12,2225,2245.8,2213.55,2227.6,2227.6,187340
5b887f8b5a307dfa15d7352a25204682,2023-06-20T17:54:02.366570,2022-08-16,2248,2278,2239.2,2271.35,2271.35,407096
c9c40e12467d0c3191d964ec45ffbcc7,2023-06-20T17:54:02.366570,2022-08-17,2280,2307.35,2272,2283.15,2283.15,465269
02710ab96274eba7659542e50f6e6a9c,2023-06-20T17:54:02.366570,2022-08-18,2280,2334.8,2275.2,2322.85,2322.85,512571
7793b46342d9fb74d414ef60f770d8ff,2023-06-20T17:54:02.366570,2022-08-19,2330.1,2367.75,2271.95,2350.85,2350.85,822726
c5a3f8dac0a08fabc439dad6ca4302b8,2023-06-20T17:54:02.366570,2022-08-22,2359.95,2359.95,2277.05,2282.95,2282.95,517330
2209eb9a55502c27c80f31421c4754b8,2023-06-20T17:54:02.366570,2022-08-23,2264.6,2315.9,2264.6,2296.05,2296.05,406760
a908efd2ef9c29e7d58f0e02f8923334,2023-06-20T17:54:02.366570,2022-08-24,2296,2310,2280.55,2301.65,2301.65,363437
84cc3ebbcc9a0d537b85b869c8b55a06,2023-06-20T17:54:02.366570,2022-08-25,2306.5,2309,2281.15,2284.2,2284.2,306034
bd7a8a7f7526a59e0ac740d48267c3f8,2023-06-20T17:54:02.366570,2022-08-26,2289,2306.15,2277.55,2285.5,2285.5,582197
f4403dbe7aea9cabf6137ec9dfab15dd,2023-06-20T17:54:02.366570,2022-08-29,2274,2298,2271.1,2288.6,2288.6,360252
aeef82210b58959e47c684484687df73,2023-06-20T17:54:02.366570,2022-08-30,2299.7,2304.75,2285.25,2299.7,2299.7,915785
7d00cce40c9e8acce325eec030b6f38b,2023-06-20T17:54:02.366570,2022-09-01,2294.7,2314.35,2290,2296.35,2296.35,282890
eb846bb503aa016a01a1c856ab6fb963,2023-06-20T17:54:02.366570,2022-09-02,2305,2307.35,2276.2,2290.05,2290.05,1374277
46f5802800fc901af8dc2ecb34b371b1,2023-06-20T17:54:02.366570,2022-09-05,2303.9,2305,2285,2288.15,2288.15,245656
a2eb534b596d651dc289d29624f492a9,2023-06-20T17:54:02.366570,2022-09-06,2297,2354.9,2280.4,2329.95,2329.95,1018694
19053da3e5bd5f0c87fd8ec695ad7a47,2023-06-20T17:54:02.366570,2022-09-07,2340,2446.95,2329,2405.35,2405.35,2631230
87691c0900dbfc3cb5d85e4cabfbd5d3,2023-06-20T17:54:02.366570,2022-09-08,2420.85,2452.5,2405,2421.15,2421.15,1047830
b31579ceec8f641f9ae9be1ccd2c84b2,2023-06-20T17:54:02.366570,2022-09-09,2448,2507.95,2352.05,2365.6,2365.6,1690337
144c27891f73850b7758cbcb1e332890,2023-06-20T17:54:02.366570,2022-09-12,2375,2514.65,2340.25,2500.85,2500.85,1990854
b8d38c0971a2545296a724c98ba10b93,2023-06-20T17:54:02.366570,2022-09-13,2513.4,2592.95,2510.1,2572.8,2572.8,2058195
19f8aa42f62cf66a1bb6dc68e4c87499,2023-06-20T17:54:02.366570,2022-09-14,2550.05,2785,2541.1,2743.2,2743.2,4456168
2200b436c78e302990ae7bfd9a4677e9,2023-06-20T17:54:02.366570,2022-09-15,2770.05,2775.85,2683,2747.7,2747.7,2083853
a7c6be1b6ab400fc87f1201c5e3cc7a8,2023-06-20T17:54:02.366570,2022-09-16,2750,2755,2558.25,2611.5,2611.5,2154427
fdb6e18d2f0fb4cd796a8ef3a07bc183,2023-06-20T17:54:02.366570,2022-09-19,2624,2721.9,2577,2641.1,2641.1,3716139
373384a6dac138e40886a6ef4beaf732,2023-06-20T17:54:02.366570,2022-09-20,2674.4,2762,2656,2725.6,2725.6,1961065
6d8f09437930f38b6ba377b70906bf45,2023-06-20T17:54:02.366570,2022-09-21,2703.9,2714,2523.1,2531.2,2531.2,2989063
6f208e6f71ac939ba433735e02d1efbe,2023-06-20T17:54:02.366570,2022-09-22,2505,2578.9,2461.2,2555.7,2555.7,2337503
f456f1b4ad3d026ca63c7d8f91d72dfa,2023-06-20T17:54:02.366570,2022-09-23,2575,2585.5,2472.2,2488.9,2488.9,1396618
36ea8917ec4fb635bb53d4342386e7a2,2023-06-20T17:54:02.366570,2022-09-26,2460,2476,2350,2378.25,2378.25,1687672
3e3de27ee08119afc3ae1dd0f26b0aa8,2023-06-20T17:54:02.366570,2022-09-27,2390,2404.7,2313.1,2373.45,2373.45,1483769
518e5b7874e904872924b94e148ba63f,2023-06-20T17:54:02.366570,2022-09-28,2354,2409,2325.6,2350.3,2350.3,1257484
00aebbfd1494a5d2da5ab255f60d4d48,2023-06-20T17:54:02.366570,2022-09-29,2370,2385,2321.3,2374.05,2374.05,1159023
419845fd5e4895d85533f2014ba38577,2023-06-20T17:54:02.366570,2022-09-30,2370,2428,2360.4,2415.65,2415.65,896917
8caa3a14d7a64a715657135086362106,2023-06-20T17:54:02.366570,2022-10-03,2419.8,2434.9,2288,2301.3,2301.3,1166442
d665a81e398273af71099e8b3a6b79a7,2023-06-20T17:54:02.366570,2022-10-04,2355,2373.3,2288.05,2359.65,2359.65,714858
1bbb39c6ba0db3784ba785db3c2528d4,2023-06-20T17:54:02.366570,2022-10-06,2371.45,2397.75,2344,2381.75,2381.75,690259
80c497250ac1e8e07168cfe3e9f14102,2023-06-20T17:54:02.366570,2022-10-07,2370.15,2400,2350,2384.75,2384.75,567262
bb73a827b4fdc27fc8ef4097226c6210,2023-06-20T17:54:02.366570,2022-10-10,2350,2399.9,2350,2369.25,2369.25,383666
5847aa859aa33cae0d8b1b29ccdc0b33,2023-06-20T17:54:02.366570,2022-10-11,2375.05,2376.75,2305.7,2311.65,2311.65,380893
1af5a6e0a8fee9ef51be7f795556d6bb,2023-06-20T17:54:02.366570,2022-10-12,2318,2339.4,2282.1,2316.8,2316.8,611941
90c7cae42392f9a9c992c212cc46739a,2023-06-20T17:54:02.366570,2022-10-13,2316,2318,2242.9,2253.9,2253.9,528138
216b0a5191eaa3a88ddc696dba772349,2023-06-20T17:54:02.366570,2022-10-14,2272,2285.95,2237.05,2243.65,2243.65,446497
a4ed83d1977a2085b1c419a73c6f59b5,2023-06-20T17:54:02.366570,2022-10-17,2232,2285.05,2205.3,2270.1,2270.1,1512370
3198f3c3c5a2f93b0feacc3a6ae2848c,2023-06-20T17:54:02.366570,2022-10-18,2259,2293.2,2216,2219.25,2219.25,1189726
2545abfac3961a0151287c8c40831cd3,2023-06-20T17:54:02.366570,2022-10-19,2219,2258.4,2212.55,2246.45,2246.45,724058
f1d764accaceb5d5f1ed2c4913280746,2023-06-20T17:54:02.366570,2022-10-20,2230,2299,2227.95,2287.6,2287.6,713402
9f0ddc59ed7ea5b7f4ee1760cddbed89,2023-06-20T17:54:02.366570,2022-10-21,2271,2300,2241.05,2256.55,2256.55,389554
c4e1fafc56de02e2191e134a99d4128b,2023-06-20T17:54:02.366570,2022-10-24,2265.25,2279.85,2252.3,2257.1,2257.1,46329
5760c2beb2295892b021115b9f10a26c,2023-06-20T17:54:02.366570,2022-10-25,2260.05,2278.9,2242.8,2247.5,2247.5,383657
